time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.17715325449119873,-0.11438663497261234,13.780953091231247,0.00665191685133415,6.187294747848673,0.0,0.5613779836758597,-0.08997864822924564,4.053463153311507,-0.0058172878832333345,-0.08637313893850333,0.0,508.8103009401094,510.1279510262638,509.35276137757717,508.46338265733885
1.8600000000000012,0.21290222755110338,-0.1196457758763796,14.027784025321699,0.00619967430043733,6.182107054922833,0.0,0.6307514647432786,-0.08537095079787729,4.173722942202325,-0.011220984839839685,-0.08663883739820842,0.0,459.83756495293215,459.8106174054097,459.99516261585563,459.5671304122505
1.9200000000000013,0.2529164729549771,-0.12463943239772103,14.281756126553766,0.005029528448783793,6.177318188920044,0.0,0.7035250341997318,-0.08117273553919976,4.291494397498987,-0.0463415863832154,-0.06881919985738519,0.0,459.3376853077884,460.74375548491054,461.5535391910156,458.7730297120603
1.9800000000000013,0.29708881688324873,-0.12942710076591368,14.539930735177801,0.0017335564247362711,6.172940194574348,0.0,0.7692529245561632,-0.0786808037109529,4.314168809758516,-0.08379306174146114,-0.08291079504032942,0.0,431.77684442822374,430.5818326567007,432.781798111918,429.61498607258136
2.0400000000000014,0.34556200893201305,-0.13413158551741056,14.801920848932921,6.279610085899153,6.167633476753789,0.0,0.8469899595886488,-0.0786628041310688,4.41833849155325,-0.10004667648510251,-0.10280221636482642,0.0,457.91615397066585,456.32442697874916,458.23560934434994,456.9351884113954
2.1000000000000014,0.398531522858768,-0.13893691783298423,15.06774466725719,6.274225279027107,6.161465525955201,0.0,0.9191986293602615,-0.08202509816362576,4.442251671660481,-0.07456869583295331,-0.10279311298332686,0.0,433.2369456376226,433.22823294425615,431.78860839044364,433.925590469368
2.1600000000000015,0.45629752961108855,-0.14406604326055075,15.337837750762093,6.2698572867145135,6.155078824904994,0.0,1.006919648034913,-0.08940186129017325,4.560247533438507,-0.06947990113296916,-0.11497941971232312,0.0,464.39275548114375,463.4262736940322,462.05990615307127,462.45705864504265
2.2200000000000015,0.519272070967777,-0.1497084053913364,15.613522242164567,6.265584140498113,6.148468451162575,0.0,1.092836675844681,-0.09908129067854578,4.628810282710089,-0.07494437355925306,-0.10197654253215516,0.0,448.2926878256448,449.3374380417362,449.53939853133824,449.09248751917556
2.2800000000000016,0.587466257980479,-0.15600808695714724,15.892851801859019,6.260586311274205,6.142055168417757,0.0,1.1808483489878967,-0.11134232410091675,4.681806818870075,-0.11055304040154301,-0.11916240371111331,0.0,445.7423511367547,444.32528200608823,446.5205774325146,443.599436952787
2.3400000000000016,0.6611742867440077,-0.16316512803368732,16.176094445983868,6.253786980431965,6.134921375700298,0.0,1.276723450573085,-0.12787531923368856,4.7591029664993405,-0.11952590938620769,-0.1183705634839783,0.0,453.157837613318,453.20907807247505,454.20023994450526,453.46875995166687
2.4000000000000017,0.7406087439550298,-0.17141735929652963,16.46284744831388,6.2467384302681275,6.127421870747124,0.0,1.3717175374096335,-0.1478498043643558,4.79896100101551,-0.11366561324414357,-0.14346419466613813,0.0,443.36208658296863,441.28047518561345,442.9948144561122,443.46406227337474
2.4600000000000017,0.8261333402155648,-0.18105730106008402,16.753517151098407,6.2402095152414265,6.119051524176818,0.0,1.4798661302602245,-0.17412773976684343,4.889384167885283,-0.10055467926240402,-0.13258381388368523,0.0,459.38342199436596,460.22804395270543,458.67699709661457,459.70706611109784
2.520000000000002,0.9187691726393623,-0.19252332929048543,17.052312787375126,6.234515454784832,6.111547553959262,0.0,1.6087039422997031,-0.20869137048392286,5.069386084279259,-0.08549193313962541,-0.1131812888496796,0.0,486.93603555083774,488.37257098199905,487.1659464029401,488.284175934561
2.580000000000002,1.0195320841904325,-0.20625546080823867,17.363197668991432,6.22943518194522,6.1049149156956055,0.0,1.7506448210789325,-0.24959459049780539,5.2921180677082695,-0.08307933095743424,-0.10573570226141261,0.0,500.51944375144774,501.0517625831622,503.3009002563565,503.4705465129365
2.640000000000002,1.1280865562231208,-0.22229787094513762,17.682562993094688,6.224722760551726,6.098333664458966,0.0,1.8683605375507029,-0.2855882655264698,5.352839116890934,-0.07073688023972505,-0.11906353851509563,0.0,456.8026126233048,455.7279853727099,456.2978888434448,457.2774942654835
2.700000000000002,1.2440343871188404,-0.24065213173320496,18.006623928212043,6.220179420390966,6.090701937923917,0.0,1.997168135609521,-0.3266181549955508,5.4484166237693525,-0.08823917388628864,-0.1530748280955761,0.0,469.5629515798392,466.90183120212185,469.39496155181837,468.03019374110215
